userName,score,at,content,label
Pengguna Google,1,2026-04-02 11:14:42,"jangan ambil ongkir yg lebih mahal di gojek dgn embel2 pelayanan lebih cepat, bayar lebih tetap saja proses 2 kali lebih lama...makanan yg harusnya ready untuk buka puasa dan sy order 1 jam sebelum buka puasa dimana estimasi sampai dalam 20 menit, tapi setengah jam setelah buka puasa selesai baru sampai...driver yg jadi kambing hitam... awas hati2 gojek kuras kantong anda dgn cara penambahan biaya2",Negatif
Pengguna Google,5,2026-04-02 11:09:08,ok,Positif
Pengguna Google,2,2026-04-02 11:07:28,"Tolong dong diperbaiki bagian pembayaran emas kok jadi ribet, dan gagal mulu pasti tolong cepat diperbaiki",Negatif
Pengguna Google,1,2026-04-02 11:05:52,"susah banget dpt driver nya, dari kemarin coba gofood ga dpt PT driver... gajelas bgt sih asli",Negatif
Pengguna Google,5,2026-04-02 11:04:27,cepat jng lambat,Positif
Pengguna Google,5,2026-04-02 10:59:36,Gojek👍👍 Cepat menemukan driver sesuai harapan👍👍🤩😍,Positif
Pengguna Google,4,2026-04-02 10:58:27,siip,Positif
Pengguna Google,1,2026-04-02 10:57:13,Keluar keluar sndiri stres,Negatif
Pengguna Google,1,2026-04-02 10:48:26,driver sering gantung penumpang. trakhir ini digantung sejam dan tidak dijemput. chat dan telp tidak dibalas,Negatif
Pengguna Google,5,2026-04-02 10:47:04,ok,Positif
Pengguna Google,1,2026-04-02 10:41:37,nungguin 1 jam kaga ada 1 pun yang mau.,Negatif
Pengguna Google,1,2026-04-02 10:39:32,driver nya pada belagu parah order slalu di batalin ga jelas lama2,Negatif
Pengguna Google,5,2026-04-02 10:35:44,bagus,Positif
Pengguna Google,5,2026-04-02 10:35:21,keren.di perbaiki lagi kinerja Google maps nya ya,Positif
Pengguna Google,5,2026-04-02 10:35:14,oke,Positif
Pengguna Google,2,2026-04-02 10:31:13,"aplikasinya membantu tapi entah kenapa sekarang kalau mau pesen go ride selalu susah dapet driver, sekali dapet lokasi driver sama tempat jemput jauh dan juga udh nunggu lama"" malah di cancel, giliran Dateng malah ngomel"", kalao emang seperti itu sistemnya yg di benerin",Negatif
Pengguna Google,1,2026-04-02 10:27:50,"lebok hujan wae, titah saha suspend aya dei, padahal bae sina ngajak driver mah da begu jeng alusna ges resiko driver, jadi eweh nu marawa orderan dan suspend waktu wae. tolol sistem teh",Negatif
Pengguna Google,1,2026-04-02 10:25:33,aplikasi lemot,Negatif
Pengguna Google,1,2026-04-02 10:23:37,Gerimis doang juga susah bgt dpt driver,Negatif
Pengguna Google,5,2026-04-02 10:23:24,sudah lama jd custamer gojek...aman cepat dan terbaik,Positif
Pengguna Google,1,2026-04-02 10:21:13,"Padahal banyak driver yg dekat, tapi susah bet dapat driver. Begitu dapat jauh bet",Negatif
Pengguna Google,1,2026-04-02 10:20:29,"Ga beres, pesan go car lama'nya ga karuan, di cancel pula oleh pihak drivernya 👎👎👎👎👎👎👎👎👎",Negatif
Pengguna Google,4,2026-04-02 10:18:17,sekarang area Semarang kl hujan gofood jarang ada driver yang on udh gt suruh tunggu batas waktu baru bs di cancel haiyah kok jd kaya gini sih gojek,Positif
Pengguna Google,2,2026-04-02 10:17:36,"aplikasi gopay semakin di update semakin gakk jelas.. game gopay pet jg gaak bs di buka serta game"" lain penghasil koin gopay.. gojek pun jg gt, susah dlm hal penggunaan aplikasi.. sepertinya pihak gojek sdh malas buat terobosan baru karena pemikiran nya cabang 2 antara grab dan gojek..",Negatif
Pengguna Google,2,2026-04-02 10:11:14,"sekarang Order Gofood susah dapat Driver , sekali dapat nunggu Lama terus di Cancel 🥲",Negatif
Pengguna Google,5,2026-04-02 10:05:47,"keren,cocok untuk yang mager keluar rumah pengiriman cepat makanannya enak mantap",Positif
Pengguna Google,1,2026-04-02 10:01:41,apk jelek skrng driver pilih pilih. mentang mentang dia yg merasa dibutuhkan. jarak dkt nominal besar pd gmau ambil. dan klau ada yg ambil dia diem aja tanpa komunikasi ke kita,Negatif
Pengguna Google,5,2026-04-02 09:57:18,mudah komunikasi,Positif
Pengguna Google,5,2026-04-02 09:55:59,pokonya the best lah,Positif
Pengguna Google,5,2026-04-02 09:53:14,oke,Positif
Pengguna Google,2,2026-04-02 09:50:18,"gak bisa liat rating customer, sedangkan driver bisa liat rating kita",Negatif
Pengguna Google,5,2026-04-02 09:49:50,Sangat Puas,Positif
Pengguna Google,1,2026-04-02 09:49:21,gila saya mau ibadah di suruh menunggu . sementara waktunya driver sampai di rumah ga ketauan jam berapa. udh menunggu hampir 1 jam loh. ckckckckck,Negatif
Pengguna Google,5,2026-04-02 09:47:54,paket sampai dengan cepat,Positif
Pengguna Google,5,2026-04-02 09:40:08,membantu,Positif
Pengguna Google,5,2026-04-02 09:34:38,"sejauh ini aplikasi yang menguntung untuk kita dan orang lain adalah gojek ya,kalo kita dapet masalah juga gojek sebisa mungkin ngebantu,makasii banyak love you gojek",Positif
Pengguna Google,2,2026-04-02 09:32:47,diWA udah yampe tapi pas didatengin gak ada udah muter 3x tetep gak ada hehhhhh 🥲😡,Negatif
Pengguna Google,5,2026-04-02 09:31:34,good,Positif
Pengguna Google,5,2026-04-02 09:30:08,mantapppp,Positif
Pengguna Google,2,2026-04-02 09:24:48,"PHP DOANG PAYLATERNYA. SEMUA TAGUHAN SUDAH DI BAYAR, MALAH LIMIT TETEP GA NAIK DAN TAK BISA DIGUNAKAN...APA MAKSUDNYA...????",Negatif
Pengguna Google,5,2026-04-02 09:22:59,mantap,Positif
Pengguna Google,3,2026-04-02 09:18:43,"TOLONG DI-UPDATE, saya sering terkendala Notifikasi sehingga merugikan pihak driver ataupun saya.",Negatif
Pengguna Google,1,2026-04-02 09:18:04,"Customer Service nya kagak jelas, lama, jaminan voucher ga jelas",Negatif
Pengguna Google,1,2026-04-02 09:14:53,pelit drivernya ga rekomen buat mode hemat,Negatif
Pengguna Google,5,2026-04-02 09:14:47,sangat membantu dalam beraktifitas,Positif
Pengguna Google,5,2026-04-02 09:07:41,keren,Positif
Pengguna Google,2,2026-04-02 09:07:19,buruk!! lambat dalam mencari driver dan driver cancel seenaknya.,Negatif
Pengguna Google,5,2026-04-02 09:03:04,sangat membantu,Positif
Pengguna Google,3,2026-04-02 09:01:33,"akhir-akhir ini kalau pesen go-food selalu susah dapet drivernya, akhirnya selalu aja dibatalin. padahal drivernya banyak",Negatif
Pengguna Google,4,2026-04-02 09:01:27,mungkin kalau bisa pakai merchant dana atau qris lebih mantap,Positif
Pengguna Google,1,2026-04-02 08:59:16,"gila kali mau pesen gofood ongkir awal Rp 100 kembali ke menu utama aplikasi ongkir jadi Rp 8.000 kembali lagi ke menu utama aplikasi dan mau checkout ongkir jadi Rp 13.000, itu yang error aplikasinya atau bukan, ongkir kok berubah-ubah makin mahal pula, kocak parah. Ongkir makin mahal alhasil mengurungkan tidak jadi pesan makanan, gilanya",Negatif
Pengguna Google,1,2026-04-02 08:58:46,ini jelek banget .. dapat drivernya lama .. auto uninstall,Negatif
Pengguna Google,5,2026-04-02 08:58:30,sangat membantu,Positif
Pengguna Google,1,2026-04-02 08:54:14,"sering di cancel, sulit dapat driver",Negatif
Pengguna Google,4,2026-04-02 08:50:46,"kenapa sekarang susahhhh buanget dapet driver, padahal banyak driver di sekitar lokasi tapi dapet nya yg jauh dari lokasi",Positif
Pengguna Google,1,2026-04-02 08:48:56,"kenapa setelah update jadi lemot ya min,ga bisa hubungi driver",Negatif
Pengguna Google,5,2026-04-02 08:45:27,sangat puas,Positif
Pengguna Google,5,2026-04-02 08:43:48,Alhamdulillah sangat membantu,Positif
Pengguna Google,5,2026-04-02 08:33:25,mantap,Positif
Pengguna Google,5,2026-04-02 08:31:04,gojek itu membantu bgt ketika lgi ga ada kendaraan untuk membeli sesuatu,Positif
Pengguna Google,3,2026-04-02 08:31:04,"jelek kurir nya gajelas ,",Negatif
Pengguna Google,1,2026-04-02 08:22:56,"pick up instant lama, dan drivernya banyak yang idiot",Negatif
Pengguna Google,5,2026-04-02 08:08:54,sangat bagus 👍👍👍,Positif
Pengguna Google,5,2026-04-02 07:46:33,mantap..tepat..cepat.sopan kendaraan bersih,Positif
Pengguna Google,5,2026-04-02 07:44:10,cepat gak perlu nunggu lama,Positif
Pengguna Google,1,2026-04-02 07:25:39,"Selalu dicancel, lelet, dan tidak ramah driver nya.",Negatif
Pengguna Google,5,2026-04-02 07:24:04,"gojek udah nemenin aku dari jaman aku masi sekolah SMK sampai kerja dan selalu pakai gojek, sukses selalu gojek 🩷",Positif
Pengguna Google,5,2026-04-02 07:15:32,menyenangkan menggunakan gojek,Positif
Pengguna Google,5,2026-04-02 06:57:11,"susah dapet driver pas gopud,tapi oke",Positif
Pengguna Google,5,2026-04-02 06:54:49,mantap,Positif
Pengguna Google,5,2026-04-02 06:51:08,"thx gojeg, udh jadi partner dikehidupan sehari2",Positif
Pengguna Google,5,2026-04-02 06:39:42,Puas dgn pelayanan Gojek,Positif
Pengguna Google,5,2026-04-02 06:33:32,"Fitur makin lengkap, proteksi dan Privasi makin terjamin",Positif
Pengguna Google,5,2026-04-02 06:32:19,nice,Positif
Pengguna Google,3,2026-04-02 06:12:08,"Sebenarnya secara overall oke oke saja, namun belakangan hari seringkali driver tidak provide helm. Pernah kemarin saya pesan malam 3 kali berturut² dapat driver yang ga ada helm, jadi saya cancel. Safety is important loo. Mohon untuk lebih diperhatikan kembali.",Negatif
Pengguna Google,5,2026-04-02 06:07:58,okkkkk,Positif
Pengguna Google,5,2026-04-02 05:51:24,"Alhamdulillah lancar, terima kasih",Positif
Pengguna Google,5,2026-04-02 05:50:36,cepat dan mudah,Positif
Pengguna Google,5,2026-04-02 05:44:00,aplikasi transportasi terbaik di 2026,Positif
Pengguna Google,1,2026-04-02 05:41:11,"jujur, kecewa sama gojek skrg. makin kesini makin dzolim sama driver dan customer. biaya admin dll ditambah tp dapet driver susah ketika mau pesan makan dan kendaraan. uang yang diterima driver juga ga sebanding. dzolim bgt👎🏻",Negatif
Pengguna Google,2,2026-04-02 05:38:52,makin kesini aplikasi gojek kok rasa²nya ga nyaman dipake ya,Negatif
Pengguna Google,1,2026-04-02 05:19:58,"pengalaman saya terburuk ketika ingin makan tetapi sulit mendapatkan driver, lalu pihak ini menyampaikan menunggu dan berulang kali saya menyampaikan minta dibatalkan itu mengecewakan juga bukan secepatnya mengatasi masalah itu sangat mengecewakan tolong jangan memaksa customer menunggu dengan alasan apapun",Negatif
Pengguna Google,5,2026-04-02 05:15:23,bagus,Positif
Pengguna Google,5,2026-04-02 05:10:38,gojek titik alamatnya pas ...... banyak discount,Positif
Pengguna Google,4,2026-04-02 04:51:15,OK,Positif
Pengguna Google,5,2026-04-02 04:47:10,✅️,Positif
Pengguna Google,4,2026-04-02 04:41:26,drivernya baik& sopan,Positif
Pengguna Google,5,2026-04-02 04:35:04,sangat membantu,Positif
Pengguna Google,5,2026-04-02 04:32:06,aplikasi yg sangat membantu,Positif
Pengguna Google,1,2026-04-02 04:28:48,"OJK tolong awasi gopay pinjam dari Gojek kalau perlu hapuskan saja, MEREKA MENYEBAR DATA YANG GAK² MENEROR PADAHAL BELUM JATUH TEMPO, NEROR KANTOR, DC DATANG SEBELUM JATUH TEMPO, TEROR BAHASA BINATANG, BAHKAN MEMASUKAN DATA UNTUK BERHUTANG ! banyak pelanggaran dari mereka padahal katanya LEGAL tapi oknum di gopay pinjam semua ILEGAL",Negatif
Pengguna Google,5,2026-04-02 04:18:00,sat seet,Positif
Pengguna Google,5,2026-04-02 04:11:04,bagus sangat membantu bwt orang kantoran,Positif
Pengguna Google,5,2026-04-02 04:00:55,pelayanan baik recomend,Positif
Pengguna Google,5,2026-04-02 03:54:15,aplikasi ok,Positif
Pengguna Google,5,2026-04-02 03:47:47,mantab,Positif
Pengguna Google,5,2026-04-02 03:44:34,ok,Positif
Pengguna Google,5,2026-04-02 03:36:45,Sangat bagus,Positif
Pengguna Google,1,2026-04-02 03:26:38,"download bukti tidak bisa, sudah lapor cs malah suruh ngikutin step2 orang udah keluhannya di bilang tidak bisa download bukti, aplikasi nya ngebug malah di suruh ikutin step2 download emang dikira ga bisa make aplikaisnya",Negatif
Pengguna Google,5,2026-04-02 03:22:53,sangat membantu sekali👍👍👍👍👍👍👍,Positif
Pengguna Google,1,2026-04-02 03:16:10,"nyoba pakai gopay later, lupa bayar lewat sehari, nominal 40rb denda 50rb 😊 lintah darat online",Negatif
Pengguna Google,5,2026-04-02 03:04:10,"bagus lah pokoknya, dari dulu gak pernah mengecewakan",Positif
Pengguna Google,5,2026-04-02 02:55:15,wow,Positif
Pengguna Google,5,2026-04-02 02:46:59,gud,Positif
Pengguna Google,5,2026-04-02 02:44:56,"drivernya baik, ramah, on time",Positif
Pengguna Google,5,2026-04-02 02:44:16,gud,Positif
Pengguna Google,1,2026-04-02 02:43:11,mau ngajuin pinjeman tp di tolak.. padahal bayar selalu tepat waktu!! Najis bgt Gopinjem!!!,Negatif
Pengguna Google,1,2026-04-02 02:42:03,"aneh, tiba tiba bet ga bisa bayar pake ni aplikasi",Negatif
Pengguna Google,5,2026-04-02 02:30:28,"apknya bgus, gergep, banyak promo, drivernya juga ramah ramah, semoga tarif drivernya nambah ya soalnya emg sebaik dan seramah ituuu drivernya",Positif
Pengguna Google,4,2026-04-02 02:29:16,mantab,Positif
Pengguna Google,5,2026-04-02 02:04:22,terimakasih,Positif
Pengguna Google,5,2026-04-02 01:57:47,sangat puas n driver nya ramah,Positif
Pengguna Google,5,2026-04-02 01:41:34,puas,Positif
Pengguna Google,1,2026-04-02 01:40:25,"pesen gocar tapi driver g mau cancel pdhal dia yg blng ga mau jemput dgn plat BE1816JH Agung apa gitu, kalau g mau knpa di ambil ordernya? driver yg sebelumnya juga bermasalah, ambil ordernya tapi ga jalan² juga tuh diliat di maps nunggu sampe 40menitan padhal di orderan nunggunya cuma 5menit tolong yaa ditindak lanjuti nihh untuk oknum² yg seperti ini kita sama² butuh padahal",Negatif
Pengguna Google,5,2026-04-02 01:40:24,ok mantap,Positif
Pengguna Google,5,2026-04-02 01:30:28,"Bagus pelayanannya,driver santun",Positif
Pengguna Google,5,2026-04-02 01:24:15,mantul pokoknya selalu tepat saat dibutuhkan,Positif
Pengguna Google,5,2026-04-02 01:21:01,mantap,Positif
Pengguna Google,5,2026-04-02 01:09:34,bagus,Positif
Pengguna Google,5,2026-04-02 01:04:24,ok,Positif
Pengguna Google,1,2026-04-02 01:00:19,sejak 1 april aku gabisa pake voucher untuk gofood. heran deh ni aplikasi on ol... udh langganan plus lama malah kek gni wkwk 🤣,Negatif
Pengguna Google,5,2026-04-02 00:49:55,oke,Positif
Pengguna Google,5,2026-04-02 00:42:25,"Saya senang dengan aplikasi gojek, bisa pergi kemana saja yg kita mau, saya pakai aplikasi ini sejak tahun 2018.😁",Positif
Pengguna Google,5,2026-04-02 00:26:16,ramah dan nyaman,Positif
Pengguna Google,5,2026-04-02 00:16:58,"Saya belom pernah daftar gopay plus Kenapa pas daftar gagal karena ID ktp saya sudah terdaftar,",Positif
Pengguna Google,1,2026-04-02 00:13:45,Sangat bangga bisa minggunakan aplikasi lokal pada awalnya. tapi dengan respon laporan terkait ketidaksesuaian produk yang saya Terima saat menggunakan aplikasi gofood 1 april 2026 lalu sangat mengecewakan. tidak solutif. Alhasil uninstall aplikasi ini jauh lebih baik,Negatif
Pengguna Google,4,2026-04-02 00:09:56,okee baguss,Positif
Pengguna Google,5,2026-04-02 00:04:41,mantaaaap,Positif
Pengguna Google,2,2026-04-01 23:59:55,foto wajah gak terbaca mulu,Negatif
Pengguna Google,5,2026-04-01 23:54:14,"driver minta pembayaran lebih di luar aplikasi dengan alasan aplikasi lagi error,sudah di laporkan dan saldo sudah di kembalikan",Positif
Pengguna Google,5,2026-04-01 23:49:28,oke,Positif
Pengguna Google,5,2026-04-01 23:48:24,bagus,Positif
Pengguna Google,3,2026-04-01 23:46:54,Kalo ngasih driver jgn yg jauh dari titik jemput. Terus drivernya suruh fast respon.,Negatif
Pengguna Google,5,2026-04-01 23:39:50,"Sangat terbantu banget dengan aplikasi ini, sering banget lupa bawa sesuatu yang penting ke sekolah, nah dengan apikasi ini selamat dech tugas ataupun sesuatu yang lupa bisa dengan cepat sampe ke sekolah.",Positif
Pengguna Google,5,2026-04-01 23:38:33,ok sip 👍🏻 mantap,Positif
Pengguna Google,5,2026-04-01 23:17:53,murah bgt harganya gak kayak yg warna kuning,Positif
Pengguna Google,3,2026-04-01 23:16:45,gojek telat,Negatif
Pengguna Google,5,2026-04-01 23:10:08,mantap,Positif
Pengguna Google,5,2026-04-01 22:18:31,for now okay,Positif
Pengguna Google,5,2026-04-01 22:14:08,aplikasinya bagus banget dan harga gojeknya pas di kantong,Positif
Pengguna Google,1,2026-04-01 22:12:20,aneh,Negatif
Pengguna Google,5,2026-04-01 22:06:36,selalu oke,Positif
Pengguna Google,3,2026-04-01 22:01:09,"perasaan dari sekarang susah sekali cari drivernya , bahkan cari yang level comfort aja susah, agak kecewa",Negatif
Pengguna Google,5,2026-04-01 21:31:58,oke,Positif
Pengguna Google,5,2026-04-01 20:38:59,sangat membantu,Positif
Pengguna Google,5,2026-04-01 20:28:23,kerjasama dengan Tokopedia,Positif
Pengguna Google,1,2026-04-01 20:27:57,saya pengguna apk gojek dan gopay bahkan dari limit masih 500rb menjadi belasan juta sekarang tidak pernah mengalami telat bayar..saya kecewa karena telat beberapa jam dikarenakan jaringan dan tidak ada notifikasi saya dikenakan denda sebesar 50rb saya sangat kecewa seharusnya ada notifikasi atau himbauan atau dikenakan sangsi telat perdana saya sangat kecewa padahal sudah menggunakan apk ini lebih dari 3 tahun,Negatif
Pengguna Google,1,2026-04-01 20:22:02,lelet,Negatif
Pengguna Google,5,2026-04-01 20:21:51,bagus dan mantap,Positif
Pengguna Google,3,2026-04-01 18:05:19,sulit dapat driver,Negatif
Pengguna Google,1,2026-04-01 17:57:05,Drivernya suka batalin order,Negatif
Pengguna Google,5,2026-04-01 17:43:15,good,Positif
Pengguna Google,1,2026-04-01 17:33:33,semakin kesni aplikasi ini semakin aneh drver bnyak susah bnr ambil orderan padahal ga pernah gw pake orderan fiktiv kalo sudah g mampu dan g ada driver ttp aja aplikasi nya.. dan ini terakhir saya pake gojek mulai skrng ganti aplikasi lain,Negatif
Pengguna Google,5,2026-04-01 17:26:19,"sangat mudah untuk mencari kendaraan ataupun makanan, banyak promo juga terimakasih saya sangat suka dngn aplikasi ini",Positif
Pengguna Google,5,2026-04-01 17:19:59,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,Positif
Pengguna Google,5,2026-04-01 16:59:54,oke,Positif
Pengguna Google,5,2026-04-01 16:56:02,Lumayan Bagus,Positif
Pengguna Google,1,2026-04-01 16:49:29,ini skarang ongkir nya mahal bgt yah,Negatif
Pengguna Google,5,2026-04-01 16:29:23,bagus,Positif
Pengguna Google,5,2026-04-01 16:24:52,sangat bagus,Positif
Pengguna Google,1,2026-04-01 16:23:47,mahal sekali untuk gofood nya promo nya gaada,Negatif
Pengguna Google,2,2026-04-01 16:10:57,"SUSAH DAPAT DRIVER DI Kalsel Banjarbaru -Banjarmasin Jika dapat Driver lokasinya snagat jauh, tidak worit terlalu lama menunggu",Negatif
Pengguna Google,1,2026-04-01 16:07:43,"Terkhusus di BANJARMASIN, sangat di sayangkan saya dapat Driver terlalu jauh jaraknya, dan itu tidak terjadi hnaya sekali, TOLONG PERBANYAK DRIVER GOCAR, agar mendapatkan Driver yang dekat hanya berjarak 1 KM-2KM jangan sampai 5 KM, terlalu lama menunggu. Beda dengan aplikasi sebelah si kuning, sangat dekat Drivernya karna banyak ada dimana2. Semoga masukan saya dapat di Evaluasi lagi. Agar penggunaan Gocar tidak berpaling. Terima kasih",Negatif
Pengguna Google,5,2026-04-01 16:01:00,ngebantu banget buat kaum mageran,Positif
Pengguna Google,5,2026-04-01 15:55:57,...gratistis,Positif
Pengguna Google,1,2026-04-01 15:54:20,saya sangat kecewa sama Go-Jek tadi pagi saya TF dari Go-Jek ke akun dana dan seratus nya berhasil namun jumlah yang saya TF tidak masuk ke akun dana padahal bukti TF nya ada namun saya buat pengaduan tidak di respon . memang jumlahnya sedikit tapi sangat berarti buat saya .,Negatif
Pengguna Google,5,2026-04-01 15:52:37,Sangat bermanfaat dan amanah,Positif
Pengguna Google,5,2026-04-01 15:47:24,top,Positif
Pengguna Google,5,2026-04-01 15:44:45,bagus,Positif
