userName,score,at,content
Pengguna Google,1,2022-01-01 16:43:05,Kode verifikasi g masuk2
Pengguna Google,5,2022-01-01 10:01:23,Ok
Pengguna Google,4,2021-12-31 17:09:43,Ok
Pengguna Google,1,2021-12-31 12:47:57,Jelek
Pengguna Google,5,2021-12-31 11:42:23,"Terimakasih.., semoga kedepan makin meningkat manfaatnya."
Pengguna Google,5,2021-12-31 08:52:24,mantap
Pengguna Google,5,2021-12-28 03:10:28,Aplikasi bagus
Pengguna Google,5,2021-12-28 02:31:06,Ok
Pengguna Google,5,2021-12-24 16:43:26,Okkk
Pengguna Google,4,2021-12-24 01:31:47,"Bingung😔, kenapa aplikasinya sulit di download yaa"
Pengguna Google,5,2021-12-23 13:31:54,Bagus
Pengguna Google,1,2021-12-21 13:57:46,"Bug di plihara, plihara kambing, susah amat mau login gak di kirim2 kode Verifikasi nya"
Pengguna Google,1,2021-12-20 13:23:12,Kenapa saya gak bs login via aplikasi ini sedangkan login di website resmi nya bisa? Selalu salah npwp dan password katanya.
Pengguna Google,5,2021-12-19 04:18:59,Ok. Sayang bikin pusing
Pengguna Google,5,2021-12-19 00:42:13,Terimakasih pajak
Pengguna Google,5,2021-12-18 23:51:43,Ok..
Pengguna Google,3,2021-12-18 09:41:47,Nunggu kode verifikasi ga msk2 pdh udh dicoba berkali2 tp ga da emai yg msk udh d cek d folder laen ga da jg.....
Pengguna Google,1,2021-12-18 07:30:06,"sebenernya membantu,hanya banyak kekurangan,salah satunya login via email,ditunggu2 kodenya ngga nongol2"
Pengguna Google,1,2021-12-17 21:45:48,"Aplikasi terburuk Bukannya mempermudah malah ujung2 nya harus ke kantor pajak nya langsung Karena di web nya banyak bug seperti: Loading saat Validasi lama... Dan nik tidak ditemukan di dukcapil Padahal saya daftar BPJS/buka rekening online lancar² aja ,ni yang buat situsnya kaya GK niat sumpah"
Pengguna Google,3,2021-12-17 05:30:44,Pengembang aplikasi ini gimana ya mau login email verifikasinya kok ngga terkirim terus ya tolong di respon
Pengguna Google,5,2021-12-16 18:49:32,꧁ϻᴏe꧂ saya tidak menerima email kode verifikasi untuk login
Pengguna Google,5,2021-12-15 05:29:14,Dicoba dulu semoga berhasil
Pengguna Google,1,2021-12-15 04:22:07,"Ga bisa login,, tapi kalau login di browser bisa,, aneh banget.."
Pengguna Google,5,2021-12-14 18:07:29,Good
Pengguna Google,5,2021-12-14 09:31:42,Oke mantap
Pengguna Google,5,2021-12-14 06:45:03,👍
Pengguna Google,5,2021-12-14 04:29:08,bagus
Pengguna Google,3,2021-12-13 14:07:49,Kenapa ya stiap saya masuk ke akun ga bs2 apa lg eror..
Pengguna Google,2,2021-12-12 15:29:07,"Mau d registrasi kok,efin nya belum verifikasi trus"
Pengguna Google,5,2021-12-11 14:29:20,Ok
Pengguna Google,1,2021-12-11 13:25:00,Kenapa kok tidak bisa masuk di akun ya
Pengguna Google,1,2021-12-10 13:33:36,"validasi NIK gagal, Kategori WP tidak sesuai. Data Kependudukan jenis kelamin Perempuan dan Status Kawin, namun Kategori Wajib Pajak Orang Pribadi. . Gak jelas"
Pengguna Google,1,2021-12-10 09:29:40,"Gak pengen update lagi bos? Sekelas developer pemerintah, model beginian aplikasinya? Mau lihat profil aja gak bisa. Blm lgi yg lain."
Pengguna Google,1,2021-12-10 08:11:28,"Apk nya engga jelas keluar sendiri mulu padahal pencet profil tiba tiba keluar sendiri ,, apk yang bener bener npwp yang mana plis"
Pengguna Google,5,2021-12-10 04:44:54,"Apk sampah login gabisa, masa di link bisa di apk ini gabisa, jangan download syg kuota apk sampaah!!!"
Pengguna Google,1,2021-12-09 06:53:59,"Maaf ini email baru buat tapi kok katanya sudah pernah mendaftar ?, ke kantor pajak katanya suruh online , aplikasinya aja seperti ini gimana mau online , saat ini bintang 1 dulu karena aplikasinya sangat mempersulit untuk orang awam"
Pengguna Google,1,2021-12-08 06:22:12,Email akvifasi saya kenapa belum dikirim
Pengguna Google,3,2021-12-08 02:33:35,Oke
Pengguna Google,4,2021-12-06 15:49:17,Bintang 4 aja dulu... Karena sya masuk lewat WEB bisa masuk lewat aplikasi ini ndk bisa..aneh
Pengguna Google,1,2021-12-04 10:56:43,"Aplikasi apa ini gak jelas amat... E-KTP terdaftar didukcapil giliran KK bisa gak terdaftar,,!!??padahal kalau kita mau ngurus E-KTP kan harus ada KK ... Baguslah jadi gak perlu lagi aq bayar pajak syukur2 semua pajakku yg lain2 juga digratiskan .. Tq..."
Pengguna Google,5,2021-12-03 14:06:55,"bintang full karena petugas djp semua sangat ramah & sedikit pun tidak di pungut biaya, terimakasih petugas djp 🙏🙏🙏"
Pengguna Google,5,2021-11-30 08:15:00,Blm coba
Pengguna Google,4,2021-11-29 08:57:21,Semoga kedepan bisa pengisian dan pelaporan spt 1770 dan ppn dalam satu aplikasi ini saja
Pengguna Google,5,2021-11-27 11:47:30,Ok
Pengguna Google,5,2021-11-26 19:03:50,Top
Pengguna Google,1,2021-11-26 03:39:40,"Inikah aplikasi negara yang amburadul, masa mau ligin aja gak bisa, no npwp dan pswd sdh benar, daftar ulang katanya npwp sdh ada, ubah pswd sudah, terahir minta email aktivasi sudah aktif juga, gitu login lg d aplikasi katanya npwp n pswd salah. Aplikasi apaan ini? Gak guna"
Pengguna Google,4,2021-11-25 07:04:33,Kenapa d aplikasi gak bisa login sedangkan d web bisa ya
Pengguna Google,5,2021-11-24 12:04:38,Sangat mudah untuk mndapat kn ebiling
Pengguna Google,1,2021-11-24 00:10:02,Kenapa saya tidak dapat membuat kode billing ? Pada menu Jenis pajak dan Jenis Setoran tidak dapat di tekan.
Pengguna Google,1,2021-11-23 22:46:21,Bintang 1 dlu.... usul.... utk di tampilkan menu2 kewajiban kami agar lebih mudah dan lebih taat pajak
Pengguna Google,1,2021-11-22 14:33:11,Tetep aje ribet.. 😌
Pengguna Google,1,2021-11-22 01:24:29,"Coba dimudahkan utk mendapatkn e-fin, jd gk mesti harus ke kpp lg,, klw dimudahkan, dijamin dah kita"" nhi rajin byr pajak"
Pengguna Google,1,2021-11-20 04:29:29,"Gk kongkrit bener tetep ajah harus ke kantor pusat minta si Upin Ipin nya,"
Pengguna Google,5,2021-11-19 08:32:58,Bayar pajak gampang gasssss
Pengguna Google,5,2021-11-17 14:00:32,Sangat bagus
Pengguna Google,1,2021-11-17 05:22:43,"Kirim aja Nomor EFIN lewat email , ngapain ribet harus kekantor pajak .. ampun ampun ada yang simpel masih aja pake yang ribet ."
Pengguna Google,3,2021-11-17 03:24:45,"Bagus sudah ada E- billing, cuma keterangan kode bayar buat orang awam masih membingngungkan.musti telepon dulu ke kantor pajak Lebih bagus lagi jika di kasih fitur faktur pajak, bupot PPH dll. Lebih memudahkan kita bayar pajak. Saya mau bayar pajak aja ribet, padahal kita mau kasih duit buat pemerintah, tapi masih aja susah. Gimana mau maju negara ini 🤦"
Pengguna Google,5,2021-11-16 05:45:14,Simple dan bermanfaat
Pengguna Google,1,2021-11-15 22:47:22,"Mohon bantuannya,,aku mau daftar buat NPWP"
Pengguna Google,1,2021-11-15 04:55:56,ah link pendaftaran gak bisa di akses
Pengguna Google,1,2021-11-15 04:43:47,Login gagal. Coba login melalui website bisa. Aplikasi tidak berfungsi
Pengguna Google,4,2021-11-11 14:52:44,Lupa username dan password
Pengguna Google,5,2021-11-11 11:54:29,Biar lancar sy kasih bintang lima aj
Pengguna Google,5,2021-11-10 15:43:43,Bagus
Pengguna Google,5,2021-11-10 10:34:10,goood
Pengguna Google,4,2021-11-09 13:50:48,Perbaiki lagi
Pengguna Google,5,2021-11-08 03:46:55,Ok
Pengguna Google,5,2021-11-06 12:37:17,Ok
Pengguna Google,4,2021-11-05 01:27:55,Nice
Pengguna Google,1,2021-11-04 06:06:12,"Mau daftar malah di suruh ke browser, validasi data aja 1 jam GK selesai""..era digital gini amat"
Pengguna Google,1,2021-11-03 04:37:01,"Aplikasi macam apa ini loading banget.. trus gk masuk"" mohon d perbaiki"
Pengguna Google,1,2021-10-31 05:23:13,"gak bisa masuk asum buang2 baterai daya 100 persen jadi 60 lgsung mbulet ke google gmail chrome ke djp lagi, ke chrome google web bisa masuk,apk nya sendiri gak bisa, malah dipersulit terus, telek lah"
Pengguna Google,1,2021-10-30 15:27:13,Gak bisa masuk....
Pengguna Google,1,2021-10-29 04:02:01,Saya sudah sering daftar melalu chrome tapi ga ga bisa terus. Ada apa dengan link djp online?
Pengguna Google,5,2021-10-27 11:47:27,Sangat membantu pengusaha
Pengguna Google,5,2021-10-26 00:54:51,Mantap
Pengguna Google,1,2021-10-24 14:02:30,"Parah tdk bisa loging padahal npwp dan Password betul kok tdk bisa loging,klw bisa perbaiki dulu permasalahan ini."
Pengguna Google,1,2021-10-20 02:10:57,Login di apk ini .semua serba salah .padahal pasword sudah sesuay Aneh Saya coba login lewat crom masuk bagus . ini akun tipu tipu kaya nya
Pengguna Google,1,2021-10-19 06:16:21,"Parah banget daftar selalu gagal NPWP bener efin bener tapi gagal terus, kalo blum bagus lbh baik di tutup dulu."
Pengguna Google,5,2021-10-18 15:37:38,Agak ribet
Pengguna Google,2,2021-10-14 13:50:42,Susah di download
Pengguna Google,5,2021-10-14 09:12:50,Sangat baik
Pengguna Google,3,2021-10-13 16:11:55,"Dear Admin Developer, kenapa nama jalan & dusun di E-NPWP beda dengan NPWP yg didapatkan dari print di KPP Pratama ya?"
Pengguna Google,1,2021-10-12 10:35:56,Kenapa dah. Cuman mau ngecek profil aja tiba2 suka out sendiri
Pengguna Google,2,2021-10-11 03:07:43,Gagal cetak pdf. Url tidak valid?
Pengguna Google,5,2021-10-04 22:26:57,Bagus mudah
Pengguna Google,4,2021-10-04 17:23:04,Ok
Pengguna Google,1,2021-10-03 02:30:08,"Tiap mau login selalu gagal, Kalau login lewat web selalu berhasil 😣😫"
Pengguna Google,3,2021-10-01 13:08:02,Susah bukanya
Pengguna Google,1,2021-10-01 03:45:52,- Lihat info di website pajak mengenai m-pajak. - instal di google play - login sampai 3 x nggak bisa-bisa - baca ulasan disini - uninstal aplikasi
Pengguna Google,1,2021-09-30 17:59:45,"Parah, g bisa login gw, padahal NPWP terdaftar di kpp dan password sudah bener, masi aja salah... Mohon ditingkatkan lagi kualitas aplikasi nya, malu, sekelas aplikasi plat merah malah jelek begini bosss..."
Pengguna Google,1,2021-09-29 08:52:17,"Mau login lewat aplikasi enggk bisa, tpi login lewat browser status nya di terima , mau minta token enggk bisa di pencet"
Pengguna Google,1,2021-09-27 18:16:52,EFIN ? gak ada yg lebih muadah lagi?
Pengguna Google,5,2021-09-27 12:19:30,Mantap
Pengguna Google,1,2021-09-27 11:40:30,Lambat respon
Pengguna Google,5,2021-09-25 22:16:12,Baik
Pengguna Google,1,2021-09-24 12:56:48,Tidak dapat login
Pengguna Google,5,2021-09-24 04:25:09,Tingkatkan lagi perpirma aplikasinya
Pengguna Google,5,2021-09-23 07:23:37,Good aplilasi
Pengguna Google,1,2021-09-22 19:39:01,"Payah GK bisa login dikantor sudah aktif dan bisa digunakan tapi diaplikasi nya GK bisa apa"" dan login akun NPWP yg terdaftar dikata salah ulangi kembali padahal sudah sesuai yg didaftarkan dikpp"
Pengguna Google,2,2021-09-22 10:38:16,Kenapa gak bisa buka profil kita sendiri ya ? Tiap buka tiba2 keluar app..
Pengguna Google,1,2021-09-22 02:27:16,Ini system' gimana sih kok ribet bgt daftar ajh susah malah kena ban . Daftar di Webb nge bug Mulu . Kerja woyyy jgn anggran nya doang gede
Pengguna Google,1,2021-09-21 10:44:23,"Mohon di tingkatkan , Untuk daftar NPWP baru masih harus ke Browser,dan Validasi data hanya Loading Berjam jam.."
Pengguna Google,5,2021-09-20 23:26:46,Cepat dan tepat penggunaan applikasi djp online
Pengguna Google,4,2021-09-20 03:12:00,"Sayang banget cuma utk buat e billing saja, utk lapor spt tdk bs"
Pengguna Google,4,2021-09-19 10:36:30,Mungkin perlu ditingkatkan agar ada menu untuk laporan spt tahunan
Pengguna Google,1,2021-09-17 16:08:17,"Masih kurang representative, seharusnya ketentuan/aturan yg muncul disajikan lebih detail jangan cuma judul doang, atau dikasih menu download, mungkin menu update profil dari aplikasi jangan dengan map, sebaiknya ada kolom untuk menuliskan alamat"
Pengguna Google,5,2021-09-17 04:37:42,Kapan pajak d bebaskan
Pengguna Google,5,2021-09-15 11:50:26,Mantap sangat membantu
Pengguna Google,2,2021-09-15 07:01:15,"Bisa login lewat web,, giliran d aplikasi NPWP sama sandi gk cocok kata nya 🥴🥴"
Pengguna Google,1,2021-09-14 09:43:41,GAGAL LOGIN
Pengguna Google,4,2021-09-13 10:55:33,Gimna cara memberhentikan pajak ini pdahal saya tidak ada mendaftar nya
Pengguna Google,1,2021-09-13 07:09:15,Aplikasi yg belum siap...!!!
Pengguna Google,5,2021-09-11 06:15:32,Good
Pengguna Google,3,2021-09-10 10:50:43,"Di browser bisa login,kenapa di aplikasi tidak bisa ya?"
Pengguna Google,1,2021-09-05 11:26:04,Kenapa Mau masukan Jenis Pajak dan Masa pajak susah sekali
Pengguna Google,5,2021-09-03 16:30:37,Ok
Pengguna Google,1,2021-09-03 12:25:06,Susah sekale perpajakan kita epribadeh
Pengguna Google,2,2021-09-03 10:06:22,"Sy log-in kok ngak bisa ya, padahal di browser bisa, apakah bisa di bantu"
Pengguna Google,1,2021-09-03 09:00:05,"Ini gimana cara loginnya? Saya bisa login melalui website tapi di aplikasi tidak bisa, apa database di aplikasi dan website berbeda?"
Pengguna Google,3,2021-09-01 03:20:37,"Sudah mempunyai akun dan pengisiannya juga sama, akan tetapi masih salah terus. Mohon bantuannya"
Pengguna Google,2,2021-08-30 03:19:03,Aplikasi msh blm sempurna. Buat lihat profil tiba2 keluar / menutup sendiri. Tolong di perbaiki.
Pengguna Google,5,2021-08-27 02:19:46,Sangat membantu
Pengguna Google,5,2021-08-22 19:09:32,Bagus sekali
Pengguna Google,1,2021-08-19 04:08:04,Cape2 isi data. . Nunggu validasi kelamaan . . . Ajimmmmvapk xa nih
Pengguna Google,5,2021-08-18 03:30:18,Lebih mudah buat ebilling pajak
Pengguna Google,1,2021-08-13 10:38:30,Ga bisa login dengan alasan npwp tidak terdaftar. Ngaco ahh
Pengguna Google,5,2021-08-12 16:03:25,Bapak / Ibu bagaimna cara mengganti kategori pendaftaran.pajak badan menjadi pajak pribadi.
Pengguna Google,1,2021-08-12 15:02:42,Knp harus ttp k kntor klo ada aplikasi online.. tidak efisen
Pengguna Google,5,2021-08-09 09:50:29,Bisa gak klo liat tagihan saya
Pengguna Google,5,2021-08-09 09:31:08,"bagus membantu,daftar gampang dan sekarang sudah di cetak dan jadii"
Pengguna Google,3,2021-08-09 01:02:37,Maaf min kenapa opsi jenis pajak tidak bisa dipilih? Apakah karena eror sistem
Pengguna Google,5,2021-08-06 02:28:33,Yuk terus dikembangkan
Pengguna Google,1,2021-08-05 11:38:59,"Maaf sy mau isi jenis pajak, jenis setoran dll kok tidak bisa ya, diklik gak muncul pilihannya..."
Pengguna Google,3,2021-08-05 03:40:58,Semoga bisa mendaftar dan bisa mempelajarinya.
Pengguna Google,1,2021-08-04 20:48:40,Susah ya punya NPWP. Apa karena pekerja lepas dan tidak kena pajak jadi ditolak terus hehe
Pengguna Google,2,2021-08-04 13:39:13,"Belum mengerti saya dg aplikasi ini, buat apa ya?"
Pengguna Google,4,2021-08-03 06:36:32,Ok
Pengguna Google,4,2021-07-29 09:10:35,Baik
Pengguna Google,5,2021-07-25 06:18:35,aGus suparru republik
Pengguna Google,1,2021-07-24 04:59:14,"Saya sdh buat e billing melalui aplikasi ini, setelah klik kode billing kenapa tdk muncul download ringkasannya, kenap?"
Pengguna Google,5,2021-07-23 13:06:49,"Saya suport penuh ni aplikasi walau perfomanya masih belum sebaik versi web, Tolong segera di update agar kami bisa segera menikmati layanan mobile ini."
Pengguna Google,5,2021-07-22 12:33:20,Mantap kali ini😍😍😍
Pengguna Google,5,2021-07-21 10:57:53,"Bagus banget. sudah lama saya memimpikan aplikasi android dr pajak. buat billingnya pun cuma sekali tekan, tdk perlu capca jg. Saran : 1. Kode billing bs didownload dalam bentuk pdf atau gambar. 2. Ada menu transaksi favorit. Agar tdk bingung pembayaran yg sama tiap bulannya(umkm) 3. Ada semacam virtual asistent kayak samsung. Wah pasti banyak yg bakal download. Mungkin si Viska dr e-learning bs tuh. 4. Kode billing yg sdh dibuat bisa dilihat kembali, jd tdk perlu bikin lagi. Tetap semangat...."
Pengguna Google,5,2021-07-18 03:58:09,"Aplikasi resmi dari DJP, user friendly dan berguna untuk wajib pajak. Memudahkan pembuatan ID Billing untuk penyetoran pajak"
Pengguna Google,2,2021-07-15 17:52:50,Susah login nya.. Padahal npwp saya Dan kata Sandi saya sudah benar... Tolong segera diperbaiki agar dapat mempermudah pengguna...
Pengguna Google,5,2021-07-15 03:40:39,Bagus
Pengguna Google,2,2021-07-14 16:49:32,Gak bisa login padahal npwp dan password sudah benar... mau bt E-billing...nanti jika sudah bisa login akan di tambahin lagi * nya...
Pengguna Google,5,2021-07-12 18:01:43,Srmoga kedepan bisa ada fitur lapor SPT dan edit profile..biar lebih mudah...untuk sementara sih cma bisa liat aja..
Pengguna Google,5,2021-07-10 18:07:10,Ok
Pengguna Google,5,2021-07-09 12:15:31,Fungsi
Pengguna Google,4,2021-07-08 05:37:49,Nice
Pengguna Google,5,2021-07-07 15:09:40,"Ga bisa bikin billing, pada pilihan isian ga ada pilihan. mohon bantuannya admin."
Pengguna Google,5,2021-07-06 13:57:13,is good
Pengguna Google,1,2021-07-06 13:23:58,Sering error saat bikin pajak menu JENIS PAJAK dan JENIS SETORAN (Tidak bisa di KLIK)
Pengguna Google,5,2021-07-06 10:49:15,"Terimakasih DJP, Aplikasi ini sangat membantu Wajib Pajak"
Pengguna Google,1,2021-07-06 02:59:00,Susah masuk
Pengguna Google,2,2021-07-05 16:33:49,Susah x buat log-in udah beberapa x di coba
Pengguna Google,5,2021-07-05 07:03:54,Mantappp
Pengguna Google,5,2021-06-29 07:01:49,Sangat bermanfaat
Pengguna Google,5,2021-06-29 02:25:38,Mudah digunakan
Pengguna Google,5,2021-06-27 23:21:12,Sangat membantu
Pengguna Google,5,2021-06-25 01:48:05,Biar seneng dan lancar
Pengguna Google,2,2021-06-24 04:01:55,kenapa ngak bisa di isi kolom jenis pajaknya..??
Pengguna Google,3,2021-06-22 02:34:20,apakah pendaftaran NPWP bisa lewat online !
Pengguna Google,1,2021-06-18 12:16:43,Mau bikin biling pilihan pajak sama pilihan setoran tidak mau muncul tolong diperbaiki
Pengguna Google,3,2021-06-15 12:58:20,Mau login kok pasword salah terusya Padahal udah sesuai
Pengguna Google,4,2021-06-15 07:47:55,"Kalo memungkinkan, ada menu antri utk konsultasi langsung di kpp, pengganti aplikasi kunjung pajak, terima kasih"
Pengguna Google,5,2021-06-12 06:16:35,"Semoga ke depannya ada fitur lapor SPT 1770 sehingga baik karyawan/ pengusaha bisa lapor lewat handphone masing-masing. Terkoneksi dengan layanan uang digital sehingga billing terbentuk bisa langsung dibayar tanpa perlu pindah ke platform aplikasi lain. Agar slogan ""pajak dalam genggaman"" jadi nyata. Amiin."
Pengguna Google,5,2021-06-11 20:07:18,Mantap
Pengguna Google,5,2021-06-11 08:26:37,Sangat membantu wajib pajak. Keren👍👍
Pengguna Google,5,2021-06-11 07:59:40,Mantap
Pengguna Google,5,2021-06-10 13:08:27,"Lumayan canggih aplikasinya, cuma belum bisa bayar sekalian di aplikasi! Terbantu karena sekarang tidak menggunakan aplikasi chrome!"
Pengguna Google,5,2021-06-09 09:51:44,Mantap
Pengguna Google,1,2021-06-09 01:56:53,ketika klik profil aplikasi langsung tertutup dan keluar
Pengguna Google,5,2021-06-08 01:44:39,"tampilannya bagus banget, moga kedepannya makin banyak fitur yg bisa diakses, seperti lapor SPT, pemberitahuan Norma, PP 23 dll semangat terus dalam berkarya DJP"
Pengguna Google,5,2021-06-07 22:29:08,Mempermudah pembayaran pajak
Pengguna Google,5,2021-06-07 12:45:38,Top
Pengguna Google,5,2021-06-07 11:59:56,Mantap..semoga konsisten dan lebih baik lagi.
Pengguna Google,5,2021-06-07 11:55:19,Kereeen DJP 👍🏻
Pengguna Google,5,2021-06-07 06:29:14,Mantap. Very helpfull👍
Pengguna Google,5,2021-06-07 06:22:46,Kereeeeennnnn
Pengguna Google,5,2021-06-07 06:20:40,Aplikasi yg menarik. Mg kedepan dapat konsisten di update.
Pengguna Google,5,2021-06-07 05:10:04,Semoga mempermudah dalam melaksanakan kewajiban perpajakan
Pengguna Google,5,2021-06-07 03:40:46,Good
Pengguna Google,5,2021-06-07 03:18:26,"Mantappp, terus kembangkan"
Pengguna Google,5,2021-06-07 03:08:38,top. semoga kedepan utk wp usahawan bisa muncul notif tiap bulan utk diingatkan bayar pph
